dataset,sample_type,input,true_label,predicted_label,status,riskLevel,riskScore,response_time,top_reasons,error
phishing_email.csv,messages,stockalert investors need know get canm ob first thing monday going explode otcbb canm caneum inc current _ price 1 55 get speculative target _ price next 3 5 days 2 45 2 70 speculative target _ price next 10 days 3 15 start profile canm would like mention something important big pr campaign starting monday go week would best get first thing monday morning company profile otcbb canm caneum inc symbol canm ob current price 1 55 speculative target _ price next 3 5 days 2 45 2 70 speculative target _ price next 10 days 3 15 many times seen good stocks get hands right moment alerting special company unique product set profiled many newsletters next 5 10 days chance get company profile company headquartered newport beach california caneum provider business process information technology outsourcing products services across vertical industries including technology energy government transportation financial services education healthcare provides suite business planning strategy capabilities assist companies make versus buy decisions areas data network product development product maintenance customer support parallel caneum opportunistically pursuing accretive outsourcing consolidation strategy complement core business accelerate organic growth identifying acquiring mature quality outsourcing companies sound financials intriguing products services loyal customer base talented management teams passion want continue running growing organizations read legal info information within email contains forward looking statements within meaning section 27 securities act 1933 section 21 b securities exchange act 1934 statements express involve discussions respect predictions goals expectations beliefs plans projections objectives assumptions future events performance statements historical fact may forward looking statements forward looking statements based expectations estimates projections time statements made involve number risks uncertainties could cause actual results events differ materially presently anticipated forward looking statements action may identified use words projects foresee expects estimates believes understands part anticipates statements indicating certain actions may could might occur information provided within email pertaining investing stocks securities must understood information provided investment advice emerging equity alert advises readers subscribers seek advice registered professional securities representative deciding trade stocks featured within email none material within report shall construed kind investment advice please mind interpretation witer newsletter news published company represent company official statement fact may differ real meaning news release meant say look news release judge details compliance section 17 b disclose holding 60 000 canm shares prior publication report aware inherent conflict interest resulting holdings due intent profit liquidation shares shares may sold time even positive statements made regarding company since shares inherent conflict interest statements opinions readers publication cautioned place undue reliance forward looking statements based certain assumptions expectations involving various risks uncertainties could cause results differ materially set forth forward looking statements please advised nothing within email shall constitute solicitation invitation get position sell security mentioned herein newsletter neither registered investment advisor affiliated broker dealer newsletter paid 21400 third party send report statements made express opinion treated may take position sell securities mentioned time report includes forward looking statements within meaning private securities litigation reform act 1995 statements may include terms expect believe may move undervalued speculative target price intend similar terms,1,1,Suspicious,Medium,49,0.15867948532104492,"No URL found in the message, so URL checks were not applied | BERT phishing probability: 99.69% | High-risk phishing pattern detected by BERT model | Message asks the user to confirm or verify personal/account information",
phishing_email.csv,messages,vi agra valllum c allis hello would like spend less medlcatlons visit ppharmacybymail shop save 7 0 v gr ia 200 120 piils ci li 180 80 pilis va iu l 250 220 piils le vi ra 300 50 pilis x x 270 200 piiis many nice day p pleasantly ssurprised prices,1,1,Suspicious,Medium,49,0.1389322280883789,"No URL found in the message, so URL checks were not applied | BERT phishing probability: 99.77% | High-risk phishing pattern detected by BERT model",
phishing_email.csv,messages,solid new homes 24 hours hows going homeowner pre approved 400 000 home loan 3 25 fixed rate offer extended unconditionally credit way factor take advantage limited time opportunity ask visit website complete 1 minute post approval form best regards juanita head,1,1,Phishing,High,70,0.13764452934265137,"No URL found in the message, so URL checks were not applied | Escalation applied: high-risk phishing wording without URL | BERT phishing probability: 99.52% | High-risk phishing pattern detected by BERT model | Message creates urgency or pressure to act quickly",
phishing_email.csv,messages,hpl nom december 2 2000 see attached file hplnl 202 xls hplnl 202 xls,0,0,Legitimate,Low,0,0.1204214096069336,"No URL found in the message, so URL checks were not applied | BERT phishing probability: 0.34% | Low phishing probability according to BERT model",
phishing_email.csv,messages,account bj 535 hi sent email last week want confirm everything please read info let know questions accepting mo rtgage application bad cr edit ok get 200 000 loa n 350 month payment appr oval process take 1 minute visit link fill short form thank best regards general manager valeria stanford eveready lenders,1,1,Suspicious,Medium,49,0.13234734535217285,"No URL found in the message, so URL checks were not applied | BERT phishing probability: 99.43% | High-risk phishing pattern detected by BERT model | Message asks the user to confirm or verify personal/account information",
phishing_email.csv,messages,enron hpl actuals sept 11 2000 teco tap 25 000 enron 125 000 hpl gas daily ls hpl lsk ic 15 000 enron,0,0,Legitimate,Low,0,0.12577414512634277,"No URL found in the message, so URL checks were not applied | BERT phishing probability: 0.02% | Low phishing probability according to BERT model",
phishing_email.csv,messages,ladies rolex watches call rolex time amy acuff loves rolex watches,1,1,Suspicious,Medium,48,0.11708712577819824,"No URL found in the message, so URL checks were not applied | BERT phishing probability: 97.80% | High-risk phishing pattern detected by BERT model",
phishing_email.csv,messages,extra time last 5 10 times longer extra time last 5 10 times longer new doctor developed herbal supplements allows users control ejaculation completely curing premature ejaculation sexual dysfunction problems non hormonal herbal therapy acts locally sex organs regulates process ejaculation acts neuro endocrine pathway acts high centres emotion brain http gluiest biz et 1663800,1,1,Suspicious,Medium,49,0.13426828384399414,"No URL found in the message, so URL checks were not applied | BERT phishing probability: 99.71% | High-risk phishing pattern detected by BERT model",
phishing_email.csv,messages,job stake obtain university recognition life long achievements already know awards also granted purpose honoring exemplify ideals higher education significant achievements contributions business society respective geographic area doctorate masters business administration previous university education may required persons extensive experience field related civil service business administration management finance healthcare military etc takes 14 days start today yes read click submit resume evaluation stop future solicitation click,1,1,Suspicious,Medium,49,0.13482928276062012,"No URL found in the message, so URL checks were not applied | BERT phishing probability: 99.48% | High-risk phishing pattern detected by BERT model | Message contains suspicious social-engineering wording: today | Message creates urgency or pressure to act quickly",
phishing_email.csv,messages,enron hpl nom february 17 2001 see attached file hplno 217 xls hplno 217 xls,0,0,Legitimate,Low,0,0.11919069290161133,"No URL found in the message, so URL checks were not applied | BERT phishing probability: 0.02% | Low phishing probability according to BERT model",
phishing_email.csv,messages,welcome toronto pharmac euticals net secure source presc ription medicines made usa coincide confrere finally get real pain medic ation works receive orders one 24 x 7 onboard us physicians approve order 99 99 orders approved ordered onl ine drugs shipped within 1 business day using internet explorer browser copy paste site address browser compet itive pricing hundreds popularly presc ribed medicines arisen pretend boucher sortie derail drexel twirly beplaster bracken hallway roadster arteriosclerosis scops augustine mutilate alluvium dollop homicidal complementarity weaponry convenient added laminate wean plz htp lendersforu net st html,1,1,Suspicious,Medium,49,0.1806015968322754,"No URL found in the message, so URL checks were not applied | BERT phishing probability: 99.77% | High-risk phishing pattern detected by BERT model",
phishing_email.csv,messages,eshopkey eshopkey http www eshopkey net online internet 3 125 1 250 1 875 normal plan eshopkey 5 100 3 500 email sales eshopkey net 2000 2002 protean technologies 47 11743 210 9273080 fax 210 9273083 email email,1,1,Suspicious,Medium,47,0.14348602294921875,"No URL found in the message, so URL checks were not applied | BERT phishing probability: 94.25% | High-risk phishing pattern detected by BERT model",
phishing_email.csv,messages,hpl nom sept 29 2000 see attached file hplo 929 xls hplo 929 xls,0,0,Legitimate,Low,0,0.118896484375,"No URL found in the message, so URL checks were not applied | BERT phishing probability: 0.35% | Low phishing probability according to BERT model",
phishing_email.csv,messages,enron actuals junel 3 2000 teco tap 100 000 hpl iferc texoma 20 000 hpl iferc ls hpl katy 40 000 enron,0,0,Legitimate,Low,0,0.12344908714294434,"No URL found in the message, so URL checks were not applied | BERT phishing probability: 0.03% | Low phishing probability according to BERT model",
